rendimiento,volatilidad,comisiones,comparacion_benchmark,frecuencia_transacciones,tiempo_permanencia,edad,patrimonio,ubicacion,churn
0.059310315628563856,0.4664851629782852,0.00889714066723777,-0.019257189169883927,1,2.5227809985893943,72,58910.46944246763,La Paz,0
0.07193259823057081,0.42453637969780905,0.019138759149060457,0.05549509296356812,3,0.7893948509824703,53,11338.821672517848,Oruro,1
0.07229320037477156,0.08223330488067558,0.01661180528266171,-0.018660472515985967,1,8.493481035688196,42,13136.435928288778,Oruro,0
-0.035452484765965145,0.06997982110887867,0.02360828710580606,0.01798090205481109,0,1.8439660847384927,41,20814.115446138632,La Paz,1
0.038284155556359833,0.4834609289803731,0.005124698058202771,-0.07600595377887666,3,4.189227499810927,59,48070.68465061576,La Paz,0
0.1223710685007804,0.301189323813749,0.019240282397891106,-0.012301307115077341,1,1.0998592832990457,66,38450.13144000846,La Paz,0
0.10283955439354424,0.01853327789099827,0.02748074402971137,-0.011652008605459568,0,0.03687491096016267,66,20066.98375438115,La Paz,1
0.004703354198604778,0.4254658574460042,0.028081313040089987,0.0023407356035627202,3,1.7792364368566127,50,12535.518419862437,Cochabamba,1
0.08405644458971018,0.3762569453274089,0.025212209290191252,0.1089795562881625,3,0.1410882726371025,49,44664.82131788863,La Paz,1
-0.027149712285711267,0.2954148144677447,0.028314766891675582,-0.04015185756286366,1,0.7300201071038604,46,33248.137498590804,Santa Cruz,1
0.032838171662741854,0.1781862125218496,0.027938330192890607,-0.0068313892833912595,1,0.14669945513939495,46,15055.233761582387,Oruro,1
0.08262973360635156,0.2477816448498793,0.019905090764218297,-0.0005983104308452027,2,3.580100894900306,32,70196.25385135054,La Paz,0
0.0632721411463682,0.3865935146179952,0.012851685129522217,-0.004939661849867867,5,0.40376455468200645,69,9332.081503210859,La Paz,1
-0.019901812411740438,0.4119252569960898,0.013087443968468906,0.021491252925883345,1,4.992412954642087,42,14154.22881490672,Santa Cruz,1
0.03688190452745205,0.07380381565056242,0.014118911399117369,0.0995423527484373,2,2.7166668169325017,64,10081.114370227946,Oruro,0
0.1110843412783215,0.048774157295191856,0.02079057228961328,0.033250749494432644,1,1.8996041664678485,30,12982.04810510673,Santa Cruz,0
0.03580341569648052,0.05763540052845359,0.01838317413389631,0.05906028763533699,1,1.4470122524109081,69,18432.688392969503,Cochabamba,0
0.13390564052436518,0.3145794972341864,0.011029872197518326,-0.025932433666379297,3,1.8430717210346992,46,6220.976710512861,Santa Cruz,1
0.06440173597321189,0.4862515479040996,0.021981379974748718,0.043675100202290096,4,8.52006874331138,44,5214.095654814488,Cochabamba,1
-0.035575274980012964,0.2689479532000769,0.022520885576736534,-0.07837075545062938,1,5.757305690198261,61,27214.506105531174,Oruro,1
0.12023991213386209,0.29730220574362637,0.014747395673078392,0.048229832265857336,6,2.0724047923339803,31,39606.26953715377,Oruro,1
0.10774880634135811,0.389495609393995,0.020042804972481752,-0.013871998012314696,6,3.3426005432472,63,26653.175408257084,Santa Cruz,1
0.0014619112532792342,0.12866847773652948,0.024878032568014668,0.014543304468905068,0,3.3937137757985743,30,39287.645466185946,La Paz,1
0.05207913972595791,0.24202926358555094,0.01369254406347464,0.02887448547226657,1,0.6802351390226524,47,23122.595757738964,Oruro,1
0.013779917166680637,0.4828419442584467,0.016491100980760037,0.05012007124720156,2,0.22599079612622644,31,16199.955794661259,Santa Cruz,1
0.06828716134134961,0.2135736573000458,0.017347132302773013,-0.009068765674806854,2,0.7590467253786751,59,11133.879740086313,La Paz,1
0.08132278792646418,0.07428232469234633,0.02079608421414736,0.15002791295804707,1,1.3322529951518731,46,38773.15965613439,Cochabamba,0
0.10840972702203426,0.46643523751907245,0.010722394240613033,0.04554172272358869,3,1.9747055513689753,26,37534.08319066447,Santa Cruz,0
0.09648729196120553,0.1962429964029044,0.0068253829203839805,-0.022173564130730863,0,3.139239778335345,63,18319.31693733289,Santa Cruz,1
0.0577742241076961,0.030460652934041495,0.023398647372369342,0.0548398589132974,2,1.0196204520552106,23,16917.364530452713,Oruro,1
0.08907025164904578,0.06215063997212698,0.01995649631430616,-0.010454151589842565,1,2.0344347528915923,37,9665.148701025968,La Paz,0
-0.04471550903473724,0.32554314726047207,0.022889262018981407,-0.022292813000919672,0,2.761648781730186,35,35883.27868386106,La Paz,1
0.04293575379935272,0.1528377787800035,0.021251530222441924,-0.037144803702825385,2,0.3372057798822882,36,19359.153289083868,La Paz,1
0.10603948182274131,0.3929795110457356,0.009511276629574978,0.03130989799001527,3,0.6899608624256529,54,56523.06976013435,La Paz,1
0.005765572360179341,0.23958698056923858,0.022897033151286213,0.021180683083450016,4,0.5421494808797074,56,55943.80835991211,La Paz,1
0.026499051018056975,0.0504584383671406,0.021663378351454814,-0.0077812882241199595,1,0.9959694856874006,21,17979.26334980315,Cochabamba,1
0.029933718687364677,0.28628908114725077,0.013485316413497886,0.06925223088111801,4,0.15492319557046594,58,17913.068896797107,Cochabamba,1
0.020982406527010763,0.48902242006059576,0.024686659848637032,-0.09314902457333712,2,2.1724005739422787,40,45032.35002143622,Santa Cruz,1
0.03326990127306931,0.48481456271274154,0.007801999502100707,-0.09414436555750794,5,0.7931299851892366,56,85800.49867061301,Cochabamba,1
0.06817628180396694,0.06317670117800392,0.021463670035832234,0.0379474357516107,1,1.237720680055643,30,7657.866578650578,La Paz,1
0.005367189000622566,0.19932975980085937,0.029747685149273555,-0.0635896848152137,2,1.2621249469795819,63,8270.37544198993,La Paz,1
0.015176223598222335,0.24625273255961494,0.005390125046073883,0.03609355716619235,3,4.781510773725739,22,45038.618678659375,Santa Cruz,1
-0.01222207482243709,0.3049446742009513,0.028629654074856167,-0.05581975100327613,1,0.18559931687723655,29,4635.242646064287,Santa Cruz,1
-0.03454732269910314,0.31254133404116213,0.025957565845209526,-0.03193514428955254,4,0.02084961247829386,40,86463.11879359718,Cochabamba,1
-0.027598136510275567,0.1353421173902039,0.0282018230584807,-0.00564499886549665,1,2.526769956155074,51,31653.251734943555,Cochabamba,1
-0.020472777997432356,0.4357404809199814,0.019726199282065378,0.0010748444149449828,4,3.272880550904702,73,54272.704377287555,Santa Cruz,1
-0.021808407022947715,0.4876986386975078,0.02699107079481509,-0.024536065312877088,1,0.048740571973132155,21,30258.688626425872,La Paz,1
0.0040213021941170116,0.020942664482112662,0.023006152295583008,-0.013272289906265522,3,0.4480534305059212,57,45368.72745571274,La Paz,1
0.019748808306990814,0.24719877041404867,0.014938685910820381,-0.008372208300935042,1,2.204099181721341,35,16008.750841391817,Santa Cruz,0
0.0545348942143641,0.22863845638088617,0.02319507743922732,-0.0055100429118027944,2,0.6150712438427799,69,37021.010048812896,Santa Cruz,1
0.07932892127101568,0.331534910478284,0.01959073384372422,-0.0238773636718448,4,3.1023355166597377,40,19028.039087346817,Cochabamba,1
0.021188270588356085,0.2934798494604197,0.015510153387280661,0.023155635823356783,5,3.0498947149280524,53,23558.069401669694,Oruro,1
0.05972478961885784,0.34465216854994646,0.029098357266213962,0.02625474393483326,0,0.06367716272231859,71,33637.3173737418,Cochabamba,1
0.11517951156214612,0.40247818302954075,0.012350749607465777,-0.002933871531428261,4,5.785907163506708,66,8005.553703771267,Santa Cruz,1
0.04808732212139077,0.29253040978032785,0.028937281790330355,-0.021137549363581868,4,0.42430593382018994,48,30681.4177890895,Oruro,1
0.05711671524273929,0.1645388003481391,0.009793971283394227,0.0148849165704424,2,0.6547334426068784,52,12759.455892578113,Cochabamba,0
0.06490727147434551,0.18033132340679142,0.027351092129328368,-0.017799570068163913,6,0.49664609397984133,27,52331.530602330946,La Paz,1
0.08715276139345662,0.10064558805102222,0.016085432218722783,-0.0996567797785313,2,0.641091979905085,69,74904.3162705756,La Paz,1
0.13856964637112013,0.33845322328407146,0.012122036227422354,0.060105206389082705,5,2.9212659339830633,34,20973.21825247245,Cochabamba,1
-0.0233705689272794,0.15770654845885299,0.018795822342233988,-0.004968316256592448,2,0.055634856194237116,54,54618.650715634016,La Paz,1
0.044872506428439235,0.47120130215398937,0.012982329316752202,0.05945758657341486,4,1.797774865358612,67,21019.1923807799,Cochabamba,1
0.0029030228499104596,0.1660305580922692,0.017356142943802964,-0.0546537360791208,1,0.4054237064325568,69,13049.58193323394,Oruro,1
0.03758175263332322,0.2050355210130483,0.006509731718510659,-0.0056746258006186686,1,4.370284481557511,23,35789.32463956105,Cochabamba,0
0.12238538509156227,0.046588977151122146,0.012246027387104817,-0.017354446017816768,0,0.7330432876548507,59,32279.945293572346,Oruro,0
0.05564411152931965,0.4090841388303859,0.005057875098061061,0.015851629000473065,2,1.6787723179627403,69,18887.063780168734,Cochabamba,0
0.10282169140223917,0.39058974878308095,0.028381201558982688,0.005983135457278927,3,0.3267201298956272,31,24591.102116414375,Santa Cruz,1
0.08488096606458287,0.08858930201820289,0.008719155415235824,-0.08303210256370151,2,0.6470334172205751,46,22987.95803090955,Santa Cruz,1
0.03284170285024444,0.16324678391650477,0.013061036475962722,0.038811870664146875,3,0.15387312928170416,38,34965.157643799925,La Paz,1
-0.02028414990270566,0.03317805282971509,0.005098798722302515,0.030995664785814822,0,1.168001466545318,47,30137.18052192539,La Paz,1
0.031229447280504627,0.019086289842437876,0.010438873035803244,0.02500611377152198,1,6.040621662930061,57,46951.662469444156,Cochabamba,0
0.03517422698343904,0.07069240524120032,0.02258960672955357,-0.00036587999011809965,2,2.5650101184737055,71,96721.22726971665,Oruro,1
0.037649629812801746,0.06482797921268023,0.020322710394949546,0.025595157933281078,1,0.33364052069423844,29,6870.588148500706,Cochabamba,1
0.04408783372029707,0.01912453553155248,0.005141739903660118,-5.984633357611478e-06,2,1.414203487408718,18,34888.11125536837,Cochabamba,0
0.030660453506744713,0.3448603650886047,0.023371297935528012,-0.06792651296995121,2,1.018216870007192,58,94198.4386045194,Oruro,1
0.07208230525699415,0.018661990203491605,0.006049086587969028,0.024457886499051815,1,0.8551054082842453,61,17115.141744485518,Oruro,0
0.013701292647229912,0.11873429083525325,0.019479400636235253,0.057326877841240124,2,1.2686504183544998,20,29446.474321519025,La Paz,1
0.0319870367522183,0.35379549724350906,0.016755665326170767,-0.05300926194485755,2,1.3150428674709942,70,25868.74014397522,Oruro,0
-0.020793982871608413,0.24920630195434332,0.010646535707473165,0.01632977720515913,3,1.8098921897910423,68,13637.669387222566,Oruro,1
-0.0017892402257606715,0.33221104989161554,0.010154379195520171,0.02191653861081719,3,6.282419234753061,58,23036.927137696006,Oruro,1
0.09253402884235098,0.14894849131322008,0.026172367863595537,-0.0037129094695193664,0,1.1688098196545669,32,13156.570718950159,La Paz,1
-0.0011218782583585774,0.07754775488272783,0.021756559334199618,0.022946416038094445,3,2.781382076845946,22,13781.57889661894,La Paz,1
-0.0086366000029892,0.16927754701693878,0.024189655425101663,-0.050089002764520274,3,3.6027091261948954,37,23056.152137143286,Cochabamba,1
0.02020696334517308,0.017721249538198446,0.02119738146202973,-0.03616245251056517,1,6.433391906554209,43,15095.533309400927,Oruro,1
0.09669939830928345,0.4624393176562089,0.022854051614949952,-0.024303129430365805,2,0.7307089923337642,44,5339.228137108684,Cochabamba,1
-0.03500837020629498,0.4973177665467699,0.0051523594752119215,0.06208991071960536,2,5.165108297022943,26,21421.9526787184,Cochabamba,1
0.10819514803288044,0.49765962001022085,0.024337693316885005,0.03128408002364225,2,5.147107809443227,45,13030.100519869298,Oruro,0
0.10072786856587115,0.3558232854554692,0.012463144716155278,-0.11964680389790361,2,0.3303376842264182,60,31241.207983613367,Santa Cruz,1
0.010778543641955705,0.3464352726868619,0.022732074507108537,0.025375454936239935,1,2.878496982976328,50,56117.610270922625,Santa Cruz,1
-0.0013132330952012466,0.20116198886123277,0.02235633460800984,0.061804898146751455,1,1.5124536539836075,33,102043.22681950871,Santa Cruz,0
0.005979146124407447,0.2862748210768973,0.012855363608481944,0.06422531670014575,0,2.4764876468615316,67,25609.2124190786,Santa Cruz,0
0.02069844187056737,0.261322240581468,0.01986331157391381,0.05359528869335509,1,0.14602095369137158,19,23959.28550235256,Santa Cruz,1
0.10156070422593227,0.4162472002189254,0.024559429177334127,-0.022498160793352755,2,0.6684107445378152,43,51050.385260493036,La Paz,1
0.05573202170041355,0.09854805298621012,0.020303812469755315,-0.059095893693830975,4,4.286561298655981,39,5749.310775198823,Cochabamba,1
0.012637979470857673,0.43238530600259767,0.024446682222625395,0.027808454663096418,0,1.900395403596663,69,14554.944322796851,Cochabamba,1
0.08899308933531856,0.17948917102612127,0.005055953054409225,0.039635041255369284,1,3.5794672930985802,19,9340.021497415457,Cochabamba,1
0.05314338429892252,0.4907991457191267,0.00889434701045808,0.04883626671887304,4,2.2981123341083727,24,34413.30742931917,Cochabamba,1
0.018060438298902942,0.41007794677044607,0.0060928818306881525,0.06409865532289198,3,0.928086001432337,50,16970.903894971147,La Paz,1
0.06776286441367985,0.2998163339423035,0.020053400691868308,-0.03090874476186592,2,2.637141262604655,33,12495.196386184609,La Paz,0
0.06670293525296697,0.04670123954772498,0.01857324089566584,-0.0042409105705949884,2,7.590734099741101,61,9197.78147085319,Cochabamba,0
0.12504152984892053,0.2688659658256386,0.015052277977771016,-0.06382732811020565,4,0.708618189900856,39,16455.44791214271,Cochabamba,1
0.09735252319660756,0.4096362404843541,0.008601790066607449,0.005147921419823586,2,2.502671325333114,30,9074.579158959095,Cochabamba,0
0.05515640944979638,0.44777840824217824,0.0246113433866756,0.008436421599077197,3,3.1098181800798663,47,27186.804164207268,La Paz,1
0.12831259908706577,0.41287230772485234,0.01173797794780141,-0.0638759160353118,3,1.0782519594296165,71,12194.513447752724,Cochabamba,1
0.03281550685970418,0.2886948845967116,0.014404381337725956,-0.011064407001840278,0,0.3639036133759666,34,16956.727231520446,Santa Cruz,1
0.10631287310151896,0.29954378275746424,0.013732017312616005,-0.023222006147256516,3,4.880366401920785,59,43876.037439221625,Oruro,1
0.07137817895770061,0.4211052793130972,0.02397678319680022,-0.006929253535569415,2,5.265682384821359,50,13911.608360464734,Oruro,1
-0.00380641592177091,0.14329869680203297,0.028736470770930857,-0.011497866131137489,6,2.6708938230564705,39,33731.91900680607,Cochabamba,1
0.056257812041487776,0.3665049448088386,0.01501755885285673,0.01842928499413193,1,4.216158400195413,73,15318.488904742648,Santa Cruz,1
0.09626853043306167,0.26147855388340563,0.027537316314502156,-0.005699762207809792,3,2.925225966351729,67,16582.51683725185,Cochabamba,0
0.029955131850745557,0.35259506159313775,0.010149022150159141,-0.04558485542853143,1,1.631874428621359,30,58975.2688701741,La Paz,1
0.030971177873562517,0.1204268696084855,0.01143701885823065,0.030418965744013683,2,0.09701654838455101,61,38743.24802778073,Oruro,0
0.07298291930125672,0.023226389292334587,0.00985342056219489,0.054887616087924355,1,1.3234503531425688,56,11271.333131052541,Cochabamba,0
0.08794531497304746,0.23558726052893408,0.01089035789882911,0.00037012371718976556,2,4.098931463056291,27,12235.642188070738,La Paz,0
0.056589359198659664,0.33120493370959836,0.027120972080728785,0.02428105296615772,2,3.2472824107829004,34,19385.227691036358,La Paz,1
0.07994305983147425,0.1439479925784966,0.02842773303399395,0.048816413723424774,3,2.255562143055696,72,74965.31425602226,Cochabamba,0
0.13121994885895344,0.03403425674410294,0.021750000242763214,0.016424191927247863,1,0.6750244437138371,41,5379.570166652354,Cochabamba,1
0.040846143350120996,0.01345360820206009,0.016614226490073335,0.0194931646172652,4,0.6285559943683319,67,27548.217309349307,La Paz,1
0.015205379780265822,0.23390761115073133,0.016158465713284643,-0.04014922396383731,1,1.0506251188820424,52,13224.977688292147,Santa Cruz,1
0.03614509574562778,0.18551338837162967,0.02374868449205588,-0.03862513373649215,3,5.604897190990158,59,12602.482225142165,Santa Cruz,1
0.09604650168138508,0.4278428919090105,0.023447714199808244,0.003504094900664194,4,0.24012117815027045,19,15302.445870739686,La Paz,1
0.09947878789032358,0.3554787431134289,0.023093968438815848,0.1170568377563771,2,1.3287041387282543,47,15435.459027406925,Oruro,1
0.021130264101152353,0.14307006484347295,0.014924881802107954,-0.06738355124460006,0,3.049680264627195,68,14510.534735370798,La Paz,1
-0.024836468776397114,0.08993383489953997,0.014082038895246583,0.08560436434405114,3,4.990813666393462,55,27943.32146401405,Cochabamba,0
-0.0018880743113118409,0.46451476849365186,0.022741959925512138,0.04677742534623899,2,2.206594185366677,29,81920.32540956566,La Paz,1
0.03832786527174196,0.016230984367340363,0.011373541383042293,0.06934747390917154,0,0.13486435822947232,42,51875.65004755164,Santa Cruz,0
0.03901270322631303,0.40905079099820774,0.015322987862193514,-0.019945398925526343,0,2.2221510019122617,28,19743.657781349535,La Paz,1
-0.035727366348552725,0.31599713624003123,0.014375458709290034,0.006222757882641927,2,2.514972596283053,55,56395.07673183048,Oruro,1
-0.06460606187038875,0.2924961877466414,0.007752663645982195,-0.02447215598166345,2,0.27167373955743873,60,3488.8379661601507,Santa Cruz,1
0.16790874077968798,0.4242286751471744,0.017762698140186904,0.038148340799225244,1,1.1001349492810086,62,23717.073215159762,Oruro,1
-0.010916935560339035,0.4863115436909891,0.028074438203591515,-0.09668106558363108,2,4.632439073218436,64,19733.82782932679,Cochabamba,1
0.005582258988339625,0.37404048506013654,0.006341219611334287,0.035475931461384,3,0.9431659857033882,54,39098.34122252459,Santa Cruz,1
0.09217802750847562,0.21819797546580547,0.01235190001471841,0.024225400654354273,3,1.0552294940950393,34,7130.949104512995,Cochabamba,0
0.04108469390297525,0.15429103197944172,0.02470148329413478,-0.004098731178757561,1,4.379141406154997,52,36079.71197239574,Santa Cruz,0
0.013372446901669867,0.2999211636672999,0.01142025397733542,-0.03489338386546395,3,2.2690950026334074,22,19254.934860671452,Santa Cruz,1
0.024322279929505378,0.20162952555511196,0.0052053796507810345,0.040243522511614276,1,1.7923225016992745,45,24761.749997994764,Santa Cruz,0
0.016649515618015337,0.17880784627983282,0.013165858488259505,0.05908761376078116,3,3.0496968219122187,58,11247.420488876234,La Paz,0
0.07871983387343508,0.4694402442201379,0.0085830296107679,-0.030763291915368682,0,3.1958152024846176,51,38402.61500312129,Cochabamba,1
0.09373408165011163,0.22990060137609428,0.008198090115186202,0.051381657825990135,1,0.19893206004199093,57,14563.619866179022,Santa Cruz,1
0.09673081267996236,0.05262537430016159,0.023347752101207857,-0.011903484394543994,5,1.4257618194028405,37,7405.011596457707,Cochabamba,1
0.10202536599351013,0.4176170538430724,0.019103219434084835,-0.06542555815858868,3,0.4809849050800208,58,42309.06350850091,Cochabamba,1
0.08358020626635963,0.3778569437641414,0.018742934795931695,0.015657666179951096,4,0.871951041910263,26,23563.419761865913,Oruro,1
-0.013473270596517345,0.48635261910790767,0.025679414616057272,-0.04500091135693862,4,0.8723463550991507,32,25033.366387289887,Oruro,1
